Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [185] luaE_incCstack         [14] luaT_getvarargs       [125] str_format
 [177] luaE_setdebt          [131] luaT_init              [80] subexpr
 [147] luaF_close            [195] luaV_equalobj          [45] suffixedexp
  [16] luaF_closeupval         [2] luaV_execute          [140] sweep2old
  [20] luaF_findupval        [208] luaV_finishget        [275] tablerehash
 [120] luaF_freeproto         [70] luaV_finishset         [82] test_then_block
 [155] luaF_initupvals        [65] luaV_objlen            [21] unroll
  [48] luaF_newCclosure       [17] luaV_tointeger        [119] warnfon
  [23] luaF_newLclosure       [67] luaV_tointegerns        [1] <cycle 1>
 [138] luaF_newproto         [133] luaX_init              [39] <cycle 2>
  [50] luaF_unlinkupval       [89] luaX_newstring         [42] <cycle 3>
 [197] luaG_traceexec         [56] luaX_next              [62] <cycle 4>
